sample	metabolite	derivative	isotopologue	isotopic_inchi	area	corrected_area	isotopologue_fraction	residuum	mean_enrichment
021_O4.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028424980143093294	0.0
022_O5.cdf	Succinate	2NPH	0	/a(C4+0)	2480578.99641577	3046356.7775303824	1.0	0.004043801802550347	0.0
022_O5.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	433444.35125448	0.0	0.0	-0.019374561860506866	0.0
022_O5.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	58997.7634408602	0.0	0.0	-0.006004797348069157	0.0
022_O5.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	7606.37992831541	0.0	0.0	-0.00040832928863821324	0.0
022_O5.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028343958278808675	0.0
023_O6.cdf	Succinate	2NPH	0	/a(C4+0)	1025710.32410533	1258819.6230738666	1.0	0.004602149050968601	0.0
023_O6.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	175398.36596894	0.0	0.0	-0.02240873592335309	0.0
023_O6.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	26176.6779203241	0.0	0.0	-0.004549795848328184	0.0
023_O6.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3169.57461174882	0.0	0.0	-0.0003872277283170771	0.0
023_O6.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002837169138174482	0.0
024_O7.cdf	Succinate	2NPH	0	/a(C4+0)	1084814.66449511	1331317.7315025635	1.0	0.0046266497456388484	0.0
024_O7.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	185361.941368078	0.0	0.0	-0.022516230899388402	0.0
024_O7.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	27534.983713355	0.0	0.0	-0.0046648002324342725	0.0
024_O7.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3523.73941368078	0.0	0.0	-0.0002553609928112342	0.0
024_O7.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028373525932152456	0.0
025_O8.cdf	Succinate	2NPH	0	/a(C4+0)	1796728.32570307	2210346.242797525	1.0	0.002589437687467779	0.0
025_O8.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	329720.588620013	0.0	0.0	-0.012248808568255045	0.0
025_O8.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	45204.1007194245	0.0	0.0	-0.004862566680781861	0.0
025_O8.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	6051.62197514716	0.0	0.0	-0.00016091134438261367	0.0
025_O8.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028148079680370675	0.0
026_O9.cdf	Succinate	2NPH	0	/a(C4+0)	1246605.86268657	1531401.598492259	1.0	0.0037807301287371667	0.0
026_O9.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	219349.611940299	0.0	0.0	-0.0183546873457755	0.0
026_O9.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	32547.8925373134	0.0	0.0	-0.004065729534402206	0.0
026_O9.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3709.3552238806	0.0	0.0	-0.00048341433789967725	0.0
026_O9.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002827125567806662	0.0
027_O10.cdf	Succinate	2NPH	0	/a(C4+0)	1564215.93406593	1919710.5723807842	1.0	0.004600316249804923	0.0
027_O10.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	267489.175824176	0.0	0.0	-0.022399606830740423	0.0
027_O10.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	39849.4093406593	0.0	0.0	-0.00458592789460753	0.0
027_O10.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	5432.9945054945	0.0	0.0	-6.779410098564408e-05	0.0
027_O10.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028363629974105054	0.0
029_O11.cdf	Succinate	2NPH	0	/a(C4+0)	1076745.21018354	1320753.1600251948	1.0	0.00505269958959056	0.0
029_O11.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	181184.23919479	0.0	0.0	-0.024654536205342917	0.0
029_O11.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	27302.3208999408	0.0	0.0	-0.004683655227855045	0.0
029_O11.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3504.38721136767	0.0	0.0	-0.0002491105390093575	0.0
029_O11.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028421374870243583	0.0
030_O12.cdf	Succinate	2NPH	0	/a(C4+0)	1282306.07661056	1573951.2811191827	1.0	0.004481981740387728	0.0
030_O12.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	220173.221125943	0.0	0.0	-0.021829127952061878	0.0
030_O12.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	32928.6070806732	0.0	0.0	-0.004417113590886832	0.0
030_O12.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	4265.16540917005	0.0	0.0	-0.0001907039522335685	0.0
030_O12.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.000283498137181843	0.0
031_O13.cdf	Succinate	2NPH	0	/a(C4+0)	1253718.17081372	1537522.5571711059	1.0	0.005224078486656392	0.0
031_O13.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	209664.92938803	0.0	0.0	-0.02551013797329542	0.0
031_O13.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	31736.3012777404	0.0	0.0	-0.004718373047633575	0.0
031_O13.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	4059.75117686617	0.0	0.0	-0.0002624929374440536	0.0
031_O13.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.000284416900738424	0.0
032_O14.cdf	Succinate	2NPH	0	/a(C4+0)	1571198.68082368	1930404.0680293217	1.0	0.0036678187080840517	0.0
032_O14.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	277441.254826255	0.0	0.0	-0.017840175853538316	0.0
032_O14.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	41594.5238095238	0.0	0.0	-0.0037628952869652333	0.0
032_O14.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	5257.84427284427	0.0	0.0	-0.00017587595452256408	0.0
032_O14.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028243182779926894	0.0
033_O15.cdf	Succinate	2NPH	0	/a(C4+0)	1943518.18595579	2388833.690592503	1.0	0.0033209037961469947	0.0
033_O15.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	347527.015604681	0.0	0.0	-0.016035038619416495	0.0
033_O15.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	50576.5799739922	0.0	0.0	-0.004140947202934473	0.0
033_O15.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	6178.43302990897	0.0	0.0	-0.00031543431995650564	0.0
033_O15.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028217089481217075	0.0
034_O17.cdf	Succinate	2NPH	0	/a(C4+0)	916022.921960073	1124757.5265349771	0.9999374806779355	0.004178038286493743	4.688949154833385e-05
034_O17.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	158754.482758621	0.0	0.0	-0.020489145396010072	4.688949154833385e-05
034_O17.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	24798.1790683606	0.0	0.0	-0.0032587259856812294	4.688949154833385e-05
034_O17.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3484.09558378705	70.3234746218075	6.251932206444513e-05	0.00015317163877549085	4.688949154833385e-05
034_O17.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002914405517401389	4.688949154833385e-05
035_O18.cdf	Succinate	2NPH	0	/a(C4+0)	1687391.40453074	2077895.0824172231	1.0	0.0017645893543199308	0.0
035_O18.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	317684.362459547	0.0	0.0	-0.00843602494445066	0.0
035_O18.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	46872.6472491909	0.0	0.0	-0.002711211426544772	0.0
035_O18.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	5201.6569579288	0.0	0.0	-0.0003970304928475179	0.0
035_O18.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028012061949015494	0.0
036_O19.cdf	Succinate	2NPH	0	/a(C4+0)	811603.480697385	995641.4576324188	1.0	0.004947190564997716	0.0
036_O19.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	136826.556662516	0.0	0.0	-0.024362987377475772	0.0
036_O19.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	22048.3810709838	0.0	0.0	-0.0031684121852628266	0.0
036_O19.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	2721.72478206725	0.0	0.0	-0.00016651020640290833	0.0
036_O19.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028371888584058423	0.0
037_O20.cdf	Succinate	2NPH	0	/a(C4+0)	721646.316736653	884781.578316992	1.0	0.005436754735899808	0.0
037_O20.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	119672.363527295	0.0	0.0	-0.026652553419170624	0.0
037_O20.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	18639.3641271746	0.0	0.0	-0.00428286310733442	0.0
037_O20.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	2596.34073185363	0.0	0.0	3.9026375439939854e-05	0.0
037_O20.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028447035995328353	0.0
039_O21.cdf	Succinate	2NPH	0	/a(C4+0)	1191503.77115775	1463989.229662759	1.0	0.0036200275829214716	0.0
039_O21.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	210794.102911307	0.0	0.0	-0.01757386143759198	0.0
039_O21.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	31345.3825321598	0.0	0.0	-0.003902141553443503	0.0
039_O21.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3640.45362220718	0.0	0.0	-0.00041734266498473163	0.0
039_O21.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028247682046090894	0.0
040_O22.cdf	Succinate	2NPH	0	/a(C4+0)	813243.274044796	997346.4829855561	1.0	0.005218545328464495	0.0
040_O22.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	136120.164690382	0.0	0.0	-0.025400860731404653	0.0
040_O22.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	20083.906455863	0.0	0.0	-0.005237298426769386	0.0
040_O22.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	2620.97496706192	0.0	0.0	-0.00027542920164877287	0.0
040_O22.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002845356638297126	0.0
042_O24.cdf	Succinate	2NPH	0	/a(C4+0)	735528.993006993	901691.7490208363	1.0	0.00554599136068438	0.0
042_O24.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	121601.636363636	0.0	0.0	-0.02709105727442007	0.0
042_O24.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	18397.6293706294	0.0	0.0	-0.004968865942524009	0.0
042_O24.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	2495.41258741259	0.0	0.0	-0.0001323931666093301	0.0
042_O24.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002847995567428965	0.0
043_O25.cdf	Succinate	2NPH	0	/a(C4+0)	802524.741161616	983639.2615775678	0.9998594509898632	0.005694772555024371	0.00010541175760265505
043_O25.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	131631.660353535	0.0	0.0	-0.028121731403347044	0.00010541175760265505
043_O25.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	21768.970959596	0.0	0.0	-0.0031942050821799845	0.00010541175760265505
043_O25.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3111.12373737374	138.26895811168748	0.0001405490101368734	0.00015564227509353	0.00010541175760265505
043_O25.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00030402581033843554	0.00010541175760265505
044_O26.cdf	Succinate	2NPH	0	/a(C4+0)	1093429.61171229	1343356.5868585794	1.0	0.003697974506414915	0.0
044_O26.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	192734.150222788	0.0	0.0	-0.018086711800840996	0.0
044_O26.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	29735.1241247613	0.0	0.0	-0.003162805215457235	0.0
044_O26.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3735.34054742202	0.0	0.0	-0.00011787577830960365	0.0
044_O26.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028230929403348567	0.0
045_O27.cdf	Succinate	2NPH	0	/a(C4+0)	972676.785955435	1194593.7891425067	1.0	0.00399168898341355	0.0
045_O27.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	170002.525320729	0.0	0.0	-0.019317277285954133	0.0
045_O27.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	24616.0769750169	0.0	0.0	-0.0047306326836096145	0.0
045_O27.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3317.11681296421	0.0	0.0	-0.00012207334448014818	0.0
045_O27.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002830052754707086	0.0
046_O28.cdf	Succinate	2NPH	0	/a(C4+0)	730319.972047519	895783.5227014973	1.0	0.005082893056162546	0.0
046_O28.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	122547.197763802	0.0	0.0	-0.025012392640651214	0.0
046_O28.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	19639.7274633124	0.0	0.0	-0.00339566098339362	0.0
046_O28.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	2594.88469601677	0.0	0.0	3.889159700949642e-07	0.0
046_O28.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002838781323879948	0.0
047_O29.cdf	Succinate	2NPH	0	/a(C4+0)	613412.895193978	752948.1319762697	1.0	0.004454482583940645	0.0
047_O29.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	105313.063115229	0.0	0.0	-0.021830973791160363	0.0
047_O29.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	16436.9832078749	0.0	0.0	-0.003485037814002586	0.0
047_O29.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	1783.68847712797	0.0	0.0	-0.0005387904657215024	0.0
047_O29.cdf	Succinate	2NPH	4	/a(C4+1)	163.549507817024	0.0	0.0	-6.140340029935689e-05	0.0
048_O30.cdf	Succinate	2NPH	0	/a(C4+0)	927052.649819495	1137851.681705137	0.9997687777651801	0.0045092876070111105	0.00017341667611486334
048_O30.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	158730.584837545	0.0	0.0	-0.022184599658678625	0.00017341667611486334
048_O30.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	25316.1444043321	0.0	0.0	-0.0030599606710627306	0.00017341667611486334
048_O30.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3633.8916967509	263.1574565925726	0.00023122223481981778	0.00011071404839179284	0.00017341667611486334
048_O30.cdf	Succinate	2NPH	4	/a(C4+1)	273.985559566787	0.0	0.0	-6.934512734760504e-05	0.00017341667611486334
050_O31.cdf	Succinate	2NPH	0	/a(C4+0)	1763613.6820331	2166833.20090925	1.0	0.0036650661013783482	0.0
050_O31.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	312150.543735225	0.0	0.0	-0.017529021614680042	0.0
050_O31.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	42737.9491725768	0.0	0.0	-0.005629991549733698	0.0
050_O31.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	5308.07919621749	0.0	0.0	-0.0004557512287212976	0.0
050_O31.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002829418611780183	0.0
051_O32.cdf	Succinate	2NPH	0	/a(C4+0)	1565209.85242031	1922047.8964827312	1.0	0.004110997037098495	0.0
051_O32.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	272524.604486423	0.0	0.0	-0.019870335786374205	0.0
051_O32.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	39143.1404958678	0.0	0.0	-0.004981770353858393	0.0
051_O32.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	4581.41676505313	0.0	0.0	-0.0005238467761832536	0.0
051_O32.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002833067237103336	0.0
052_O33.cdf	Succinate	2NPH	0	/a(C4+0)	1617716.99310345	1984450.2306868199	1.0	0.004998898206484286	0.0
052_O33.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	272959.468965517	0.0	0.0	-0.02428800494623497	0.0
052_O33.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	39858.8275862069	0.0	0.0	-0.005286431786983755	0.0
052_O33.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	5073.34482758621	0.0	0.0	-0.00034842275114235657	0.0
052_O33.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002843217598432554	0.0
053_O34.cdf	Succinate	2NPH	0	/a(C4+0)	1128889.06728847	1384416.889273482	1.0	0.005238265229596041	0.0
053_O34.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	188776.395736176	0.0	0.0	-0.02553096942687103	0.0
053_O34.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	28180.0799467022	0.0	0.0	-0.005014289037997855	0.0
053_O34.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3344.763491006	0.0	0.0	-0.0004929303785656195	0.0
053_O34.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028456475850688947	0.0
054_O35.cdf	Succinate	2NPH	0	/a(C4+0)	1303983.93374741	1599434.943173902	1.0	0.0050845180614121875	0.0
054_O35.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	219344.251207729	0.0	0.0	-0.0247198343199273	0.0
054_O35.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	32167.9089026915	0.0	0.0	-0.005261613847351309	0.0
054_O35.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3885.73498964803	0.0	0.0	-0.00047894809188601164	0.0
054_O35.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.000284447125059424	0.0
055_O36.cdf	Succinate	2NPH	0	/a(C4+0)	1287019.47857143	1582198.1902074968	1.0	0.003168586110218804	0.0
055_O36.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	231257.392857143	0.0	0.0	-0.015327337787690933	0.0
055_O36.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	34073.5142857143	0.0	0.0	-0.003767809547364089	0.0
055_O36.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	4037.00714285714	0.0	0.0	-0.0003505980117490002	0.0
055_O36.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002819230707050572	0.0
056_O37.cdf	Succinate	2NPH	0	/a(C4+0)	1133090.51600261	1391928.0120322655	1.0	0.0037950336045544843	0.0
056_O37.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	199230.640104507	0.0	0.0	-0.01845579046156592	0.0
056_O37.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	29830.3788373612	0.0	0.0	-0.0038844304000311483	0.0
056_O37.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3435.10777269758	0.0	0.0	-0.00043678502603814096	0.0
056_O37.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028267340656847853	0.0
057_O38.cdf	Succinate	2NPH	0	/a(C4+0)	1038799.34666667	1276253.4723234724	1.0	0.003690571678875776	0.0
057_O38.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	183211.953333333	0.0	0.0	-0.018011259919631723	0.0
057_O38.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	27994.7266666667	0.0	0.0	-0.0033678448449548874	0.0
057_O38.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3119.84	0.0	0.0	-0.0004602061461732768	0.0
057_O38.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002824422613358308	0.0
058_O39.cdf	Succinate	2NPH	0	/a(C4+0)	1243907.34185303	1529059.1640100428	1.0	0.003242249692435334	0.0
058_O39.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	222780.287539936	0.0	0.0	-0.015791908250476848	0.0
058_O39.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	33779.5463258786	0.0	0.0	-0.0032008805819739	0.0
058_O39.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	4371.64217252396	0.0	0.0	-3.795728816329927e-05	0.0
058_O39.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028178751189786256	0.0
061_O41.cdf	Succinate	2NPH	0	/a(C4+0)	1678415.25507068	2061105.4495718104	1.0	0.004089534185687084	0.0
061_O41.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	292078.057775046	0.0	0.0	-0.019932205325476186	0.0
061_O41.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	44161.3214505224	0.0	0.0	-0.003894452298953372	0.0
061_O41.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	4857.16656422864	0.0	0.0	-0.0005509313014480478	0.0
061_O41.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002830357238493067	0.0
062_O42.cdf	Succinate	2NPH	0	/a(C4+0)	1587586.09933775	1948446.0128497898	1.0	0.004581092944587973	0.0
062_O42.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	271863.509933775	0.0	0.0	-0.022223991822988638	0.0
062_O42.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	39620.3708609271	0.0	0.0	-0.005023508567070492	0.0
062_O42.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	4401.43046357616	0.0	0.0	-0.0006525141109599543	0.0
062_O42.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002838765095266848	0.0
063_O43.cdf	Succinate	2NPH	0	/a(C4+0)	1274369.31057124	1562991.6609384376	1.0	0.005147370863059513	0.0
063_O43.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	213749.632304662	0.0	0.0	-0.025108296376919328	0.0
063_O43.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	32142.0682862771	0.0	0.0	-0.004796974818063699	0.0
063_O43.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3784.51739986868	0.0	0.0	-0.00048720745432453516	0.0
063_O43.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028441084834530755	0.0
064_O44.cdf	Succinate	2NPH	0	/a(C4+0)	1603243.06788512	1966641.8406627239	1.0	0.0050169957624832005	0.0
064_O44.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	270034.941253264	0.0	0.0	-0.02451347300506717	0.0
064_O44.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	41073.6553524804	0.0	0.0	-0.0044626259827601125	0.0
064_O44.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	5620.50261096606	0.0	0.0	-3.9413145175825676e-05	0.0
064_O44.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028406503433518	0.0
065_O45.cdf	Succinate	2NPH	0	/a(C4+0)	1302235.29022777	1597129.6932614553	1.0	0.005164157331422083	0.0
065_O45.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	217975.951506245	0.0	0.0	-0.025374185474457973	0.0
065_O45.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	34682.0426157237	0.0	0.0	-0.0036142076034143184	0.0
065_O45.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3551.34459955915	0.0	0.0	-0.0006895185132364568	0.0
065_O45.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002842079652733963	0.0
066_O46.cdf	Succinate	2NPH	0	/a(C4+0)	553832.79314888	681899.0815585334	1.0	0.0018860772716080612	0.0
066_O46.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	103536.864295125	0.0	0.0	-0.009478927405993856	0.0
066_O46.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	17228.6956521739	0.0	0.0	2.4049406173712153e-05	0.0
066_O46.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	1862.82608695652	0.0	0.0	-0.00016589880103975538	0.0
066_O46.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.0002795533269297718	0.0
067_O47.cdf	Succinate	2NPH	0	/a(C4+0)	914850.176701571	1123821.434312299	1.0	0.003797383334674362	0.0
067_O47.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	160470.248691099	0.0	0.0	-0.0187714047656959	0.0
067_O47.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	26189.1557591623	0.0	0.0	-0.001972045055997975	0.0
067_O47.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3044.50261780105	0.0	0.0	-0.00019060177632206294	0.0
067_O47.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028216150509465215	0.0
068_O48.cdf	Succinate	2NPH	0	/a(C4+0)	1069229.2414753	1313061.0974081876	1.0	0.004061357480206441	0.0
068_O48.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	186136.694502436	0.0	0.0	-0.019869591666480793	0.0
068_O48.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	28756.8336812804	0.0	0.0	-0.0034078443804118107	0.0
068_O48.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3295.40709812109	0.0	0.0	-0.00039438514787848834	0.0
068_O48.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028284775490708413	0.0
069_O49.cdf	Succinate	2NPH	0	/a(C4+0)	1128959.09031414	1388485.019037797	1.0	0.0028047250358336955	0.0
069_O49.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	205146.917539267	0.0	0.0	-0.013678092244555616	0.0
069_O49.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	31411.5314136126	0.0	0.0	-0.0026554074751724017	0.0
069_O49.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3939.33246073298	0.0	0.0	-6.0075521716385456e-05	0.0
069_O49.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028117731318199555	0.0
070_O50.cdf	Succinate	2NPH	0	/a(C4+0)	1290895.84297018	1586665.0016426733	1.0	0.003325482687155431	0.0
070_O50.cdf	Succinate	2NPH	1	/a(C1+1),(C3+0)	230604.540474741	0.0	0.0	-0.01617012283824585	0.0
070_O50.cdf	Succinate	2NPH	2	/a(C2+1),(C2+0)	34723.2379793061	0.0	0.0	-0.003414469827669177	0.0
070_O50.cdf	Succinate	2NPH	3	/a(C3+1),(C1+0)	3959.55569080949	0.0	0.0	-0.00040767997265018396	0.0
070_O50.cdf	Succinate	2NPH	4	/a(C4+1)	0.0	0.0	0.0	-0.00028203115725070673	0.0
