"010_blank_50% MeOH.cdf";"011_extraction blank.cdf";"013_1 uM std mix.cdf";"014_10 uM std mix.cdf";"015_50 uM std mix.cdf";"016_100 uM std mix.cdf";"018_O1.cdf";"019_O2.cdf";"020_O3.cdf";"021_O4.cdf";"022_O5.cdf";"023_O6.cdf";"024_O7.cdf";"025_O8.cdf";"026_O9.cdf";"027_O10.cdf";"028_QC_1.cdf";"029_O11.cdf";"030_O12.cdf";"031_O13.cdf";"032_O14.cdf";"033_O15.cdf";"034_O17.cdf";"035_O18.cdf";"036_O19.cdf";"037_O20.cdf";"038_QC_2.cdf";"039_O21.cdf";"040_O22.cdf";"042_O24.cdf";"043_O25.cdf";"044_O26.cdf";"045_O27.cdf";"046_O28.cdf";"047_O29.cdf";"048_O30.cdf";"049_QC_3.cdf";"050_O31.cdf";"051_O32.cdf";"052_O33.cdf";"053_O34.cdf";"054_O35.cdf";"055_O36.cdf";"056_O37.cdf";"057_O38.cdf";"058_O39.cdf";"060_QC_4.cdf";"061_O41.cdf";"062_O42.cdf";"063_O43.cdf";"064_O44.cdf";"065_O45.cdf";"066_O46.cdf";"067_O47.cdf";"068_O48.cdf";"069_O49.cdf";"070_O50.cdf";"071_QC_5.cdf";"072_O51.cdf";"073_O52.cdf";"074_O53.cdf";"075_O54.cdf";"076_O55.cdf";"077_O56.cdf";"078_O57.cdf";"079_O58.cdf";"080_O59.cdf";"081_O60.cdf";"082_QC_6.cdf";"083_O61.cdf";"084_O62.cdf";"085_O63.cdf";"086_O64.cdf";"087_O65.cdf";"088_O66.cdf";"089_O67.cdf";"090_O68.cdf";"091_O69.cdf";"092_O70.cdf";"093_QC_7.cdf";"094_O71.cdf";"095_O72.cdf";"096_O73.cdf";"097_O74.cdf";"098_O75.cdf";"099_O76.cdf";"100_O77.cdf";"101_O78.cdf";"102_O79.cdf";"103_O80.cdf";"104_QC_8.cdf";"105_O81.cdf";"106_O82.cdf";"107_O83.cdf";"108_O84.cdf";"109_O85.cdf";"110_O86.cdf";"111_O87.cdf";"112_O88.cdf";"113_O89.cdf";"114_O90.cdf";"115_QC_9.cdf";"116_O91.cdf";"117_O92.cdf";"118_O93.cdf";"119_O94.cdf";"120_O95.cdf";"121_O96.cdf";"122_O97.cdf";"123_O98.cdf";"124_O99.cdf";"125_O100.cdf";"126_QC_10.cdf";"127_O101.cdf";"128_O102.cdf";"129_O103.cdf";"130_O104.cdf";"131_O105.cdf";"132_O106.cdf";"133_O107.cdf";"134_O108.cdf";"135_O109.cdf";"136_QC_11.cdf";"137_O110.cdf";"138_O111.cdf";"139_O112.cdf";"140_O113.cdf";"141_O114.cdf";"142_O115.cdf";"143_O116.cdf";"144_O117.cdf";"145_O118.cdf";"146_QC_12.cdf";"147_O119.cdf";"148_O120.cdf";"metabolite";"derivative";"isotopologue";"resolution"
"25";"463.5";"605.7";"252878.7";"1675807.1";"4208655.4";"7684099.6";"332300.4";"380161.9";"337869.0";"281813.0";"299121.4";"342140.6";"238990.2";"371104.2";"322490.0";"322986.2";"970518.0";"764949.8";"1381142.3";"450378.3";"672426.8";"601608.2";"958587.0";"146654.8";"835834.4";"523405.5";"1010431.4";"1052164.9";"1592470.0";"1149949.7";"1186115.9";"1873607.9";"1887947.3";"1411194.1";"1331610.7";"1879260.8";"1050425.1";"317081.0";"467100.3";"278726.0";"210443.8";"246388.8";"312081.4";"296129.3";"358206.2";"374771.3";"1038062.3";"624062.7";"717011.3";"622063.1";"522190.7";"468121.9";"590039.1";"576272.7";"361198.1";"1041159.5";"682234.3";"1101692.7";"2076004.4";"2037529.9";"1231190.5";"2134017.9";"1820663.2";"1675096.7";"2048219.4";"1495300.5";"1795186.3";"1727035.8";"1078075.7";"516535.4";"373770.2";"100947.7";"286263.0";"195975.2";"259678.3";"394367.0";"460098.9";"451974.4";"339223.3";"1128313.8";"668317.3";"1199255.4";"342184.2";"670694.5";"1125519.7";"931068.8";"1394074.0";"1229637.1";"1164111.6";"738664.2";"1153459.8";"1742401.9";"1650504.3";"1816866.0";"1372099.6";"1756327.7";"1904209.8";"1578516.9";"2007864.4";"1974674.5";"1611092.4";"1125114.3";"282233.8";"286490.8";"368778.0";"318999.0";"321319.2";"329922.9";"459812.7";"303050.2";"344809.7";"332313.1";"1180023.1";"940921.2";"475339.7";"899244.6";"707631.0";"1183400.1";"738663.3";"854434.6";"957962.4";"981940.0";"1146155.3";"747250.5";"1881105.1";"2814442.4";"1508387.6";"2045362.7";"1799650.0";"1756785.1";"1971036.2";"1671456.2";"1177248.2";"1935840.7";"2169271.0";"isocitrate_444";0;0;0
"26";"652.5";"1193.5";"55186.9";"280421.8";"639651.3";"1059057.6";"61846.9";"77209.4";"60368.2";"58731.9";"51097.4";"76720.4";"59040.7";"79418.7";"73559.3";"61980.9";"180518.6";"137293.6";"254209.8";"78972.1";"117171.1";"122352.3";"186783.1";"36319.6";"153578.8";"94443.2";"184921.6";"178629.5";"272154.0";"200178.9";"208175.8";"352477.4";"329393.7";"260826.7";"239720.9";"344031.2";"178895.7";"62818.9";"91609.9";"64727.8";"42635.5";"55252.4";"67997.3";"66397.3";"69542.8";"77644.7";"198114.2";"111377.6";"131059.8";"115314.9";"96328.2";"85203.8";"115191.7";"112527.6";"81089.6";"169130.7";"140898.6";"192545.7";"364844.4";"373413.7";"216574.8";"392164.8";"330051.1";"286940.6";"386393.2";"274520.4";"325209.5";"302783.2";"200888.1";"99995.2";"76445.9";"12142.7";"55666.0";"40776.8";"58175.0";"82370.1";"98443.5";"92665.9";"80970.5";"200814.3";"120477.2";"207305.2";"66040.1";"130558.3";"196013.4";"171180.4";"265448.9";"216795.7";"209570.5";"138495.5";"194503.1";"301725.9";"290763.7";"318608.8";"227862.8";"295457.9";"383313.0";"283586.3";"377279.4";"378410.9";"298053.0";"208386.5";"52817.4";"54334.6";"73985.8";"60435.6";"63405.4";"81109.9";"107417.7";"77124.3";"76131.3";"86852.7";"208550.4";"168974.2";"89050.9";"152313.5";"122101.4";"195230.2";"140979.6";"157222.4";"181420.4";"196828.0";"198875.6";"149189.8";"336546.6";"474638.3";"257558.2";"360356.6";"304089.0";"324918.9";"397119.6";"309896.7";"199960.2";"375625.5";"418847.1";"isocitrate_445";0;0;0
"27";"933.9";"784.4";"4728.7";"32873.7";"84087.4";"140271.2";"7136.3";"6707.9";"9376.3";"10246.2";"6712.7";"14992.6";"6631.2";"17535.1";"12457.6";"15020.2";"20819.6";"27347.1";"36923.1";"10546.3";"21662.5";"10429.7";"24266.3";"9172.9";"24583.1";"16355.4";"29988.6";"35675.6";"46778.3";"34929.4";"36598.1";"51467.3";"51708.0";"42848.3";"39654.0";"55432.7";"30959.3";"7337.3";"8624.0";"4526.3";"3575.8";"5654.7";"13773.0";"9820.4";"18707.0";"12443.5";"29360.5";"14936.6";"22679.6";"12969.7";"12493.3";"7772.7";"17443.2";"15876.4";"7741.2";"28562.7";"14231.9";"38392.6";"54701.7";"52142.7";"31431.8";"60227.6";"44526.1";"34833.6";"63052.7";"33721.0";"51421.7";"47660.8";"31234.5";"10049.9";"4790.7";"1576.5";"11175.2";"1811.4";"8558.6";"8989.1";"11422.9";"10797.3";"11881.8";"30321.6";"16077.7";"30033.4";"5723.0";"20790.0";"28578.4";"24784.5";"36689.9";"39564.9";"27539.5";"25784.6";"29907.1";"43586.9";"40045.9";"42543.6";"24587.2";"34801.8";"79775.1";"53429.4";"52611.4";"59424.9";"53406.3";"35640.4";"9780.6";"6600.6";"1245.9";"5623.7";"0.0";"16259.0";"7950.8";"8085.6";"14920.3";"6557.7";"29675.7";"28354.7";"13573.3";"16998.7";"11207.4";"22558.7";"22231.0";"24137.7";"29282.0";"30527.3";"29827.7";"21988.6";"42150.1";"68221.7";"34855.5";"48862.2";"41330.4";"51183.6";"56590.6";"40076.2";"30883.3";"60205.0";"56663.8";"isocitrate_446";0;0;0
"28";"424.9";"0.0";"0.0";"7123.0";"0.0";"1306.1";"5944.6";"1096.7";"5070.1";"6861.0";"3799.8";"3127.1";"1231.8";"3477.9";"1381.4";"2357.1";"9428.8";"9046.4";"8034.2";"6399.1";"2766.5";"6239.1";"2263.6";"2855.4";"8464.1";"5202.2";"8002.6";"6972.1";"11379.4";"7178.7";"6089.2";"9691.2";"16931.8";"6709.4";"8736.6";"16409.1";"15124.6";"2177.2";"699.2";"4071.3";"6023.1";"4141.2";"0.0";"2506.8";"7002.2";"5284.6";"10394.4";"5065.1";"5395.1";"3517.2";"6271.0";"4888.6";"3697.6";"9277.1";"5454.9";"10833.1";"9104.4";"26036.9";"8567.4";"30162.2";"16083.1";"6625.9";"8165.0";"17143.2";"17551.8";"17257.2";"15998.6";"13040.9";"19025.3";"7112.7";"6472.4";"8444.2";"5906.1";"12647.2";"2468.3";"13677.0";"21437.6";"2005.5";"17761.4";"22497.4";"17523.4";"7804.1";"23253.2";"6386.4";"6445.3";"10182.3";"8985.9";"18730.9";"5229.0";"15831.6";"23519.7";"18222.8";"14926.1";"14118.5";"19558.2";"33634.0";"48099.7";"22208.1";"28390.7";"29095.6";"19677.0";"44380.6";"13751.9";"35446.4";"13107.1";"20745.9";"16070.0";"22819.4";"30790.9";"31189.9";"15968.5";"20880.2";"34099.0";"13954.3";"9197.6";"16642.2";"14835.1";"12471.3";"25789.3";"12327.6";"6778.6";"9075.3";"38674.1";"7010.6";"33095.9";"37159.0";"18895.0";"32433.4";"39667.2";"40024.9";"37623.7";"43437.1";"42281.9";"31611.5";"46238.2";"isocitrate_447";0;0;0
"29";"0.0";"1010.6";"17321.9";"17661.9";"3475.7";"0.0";"3449.1";"4522.5";"5538.5";"15073.5";"4219.0";"4639.7";"10083.8";"1439.3";"7589.7";"4081.1";"7009.4";"6852.8";"5262.4";"6022.1";"3731.3";"8547.4";"8584.6";"4345.2";"22328.4";"13809.4";"7297.1";"10308.0";"13093.2";"9722.5";"15444.1";"14092.1";"11710.2";"13118.1";"20122.1";"12370.4";"11805.5";"0.0";"1082.8";"4452.7";"4892.1";"3230.8";"3193.0";"5149.8";"5111.2";"6796.2";"7556.0";"6300.0";"8669.3";"13926.3";"6690.5";"11481.4";"10037.7";"8556.5";"10338.2";"12702.1";"12003.9";"10827.6";"13024.7";"9644.3";"13503.1";"3674.8";"3663.4";"14874.9";"12422.7";"20085.7";"6973.2";"8308.9";"7026.1";"3211.1";"4727.1";"10090.5";"3208.4";"6196.8";"3166.0";"7490.8";"6763.4";"0.0";"9338.0";"5096.0";"2197.7";"4749.1";"14771.2";"8428.8";"1233.6";"3748.1";"7710.3";"7112.4";"6977.4";"16883.9";"9091.1";"10757.7";"13061.8";"10950.3";"10957.6";"14865.2";"20600.9";"8926.3";"9173.5";"14865.8";"18789.5";"12113.4";"1765.6";"7657.9";"2483.9";"640.0";"2312.1";"4360.6";"11882.2";"8772.6";"7018.5";"12580.8";"5318.9";"7905.5";"14770.1";"6882.1";"10146.5";"2545.5";"14508.0";"9114.5";"12060.3";"16064.2";"8705.2";"10747.8";"11130.4";"10100.3";"6755.4";"10374.4";"13856.2";"17052.4";"19546.5";"13121.0";"9417.4";"14729.4";"16924.5";"isocitrate_448";0;0;0
"30";"0.0";"2202.6";"9583.2";"4341.2";"0.0";"0.0";"5013.9";"5313.3";"2263.4";"5468.1";"1827.6";"9097.6";"16519.6";"8111.1";"33171.6";"3166.8";"8255.0";"2944.7";"4906.4";"3227.3";"5332.7";"2417.5";"8126.0";"3470.6";"8175.4";"9349.9";"6699.0";"6218.0";"7367.7";"5580.1";"9082.6";"19377.7";"12321.1";"5890.5";"7012.3";"6730.6";"5125.4";"7935.7";"2525.4";"3411.9";"4634.2";"3068.4";"17909.3";"4941.9";"1309.9";"5683.7";"10027.3";"2811.3";"2084.1";"1911.3";"3691.3";"2428.8";"7817.2";"4501.6";"2814.0";"8632.5";"3364.4";"6566.7";"4931.0";"7222.7";"6994.1";"9620.0";"7611.1";"10008.0";"11652.5";"8208.9";"4195.6";"5369.0";"6294.4";"4408.8";"1738.4";"6281.9";"4031.2";"1935.0";"17131.9";"8183.9";"19360.5";"25785.0";"6133.2";"5833.9";"3142.5";"3573.4";"6721.9";"4197.1";"2979.8";"4169.4";"6018.2";"7045.7";"9303.4";"2607.0";"9436.5";"4483.4";"3768.6";"3912.2";"2962.0";"3291.4";"41058.8";"7273.6";"10702.3";"6156.4";"17177.7";"4450.0";"1418.4";"6326.8";"2914.7";"1266.6";"3455.7";"2590.1";"7530.0";"5695.8";"2605.2";"6016.4";"8816.0";"5765.2";"4370.1";"4219.0";"3385.7";"4269.7";"4380.7";"7284.6";"5720.2";"7388.2";"6236.8";"3043.8";"3562.3";"8726.8";"3640.7";"835.2";"3475.0";"6813.5";"10791.8";"7087.1";"10604.1";"7210.2";"8989.1";"isocitrate_449";0;0;0
"31";"6661.6";"44196.7";"546031.8";"3641209.1";"20123229.0";"37441970.2";"78539164.5";"80707432.5";"74245535.1";"41839503.1";"79003117.0";"74401388.5";"55292206.1";"76199777.0";"89412168.6";"67198827.6";"125910859.6";"71749435.5";"96547404.5";"49376049.3";"63206295.4";"106568459.5";"73944523.7";"46055368.6";"81585082.6";"41679162.7";"126669838.9";"73054761.1";"179196143.0";"154518523.1";"153601051.5";"166240980.1";"167259608.0";"159355451.9";"156191529.0";"171901159.5";"127176731.5";"78850577.2";"97272110.4";"64545026.8";"47396698.1";"58753381.0";"86830092.8";"86352753.5";"49639518.2";"67312164.5";"126658464.4";"82355761.9";"58711054.1";"58240704.3";"52509159.2";"52950892.5";"47755394.3";"106427299.8";"59336198.9";"63894401.8";"65006045.4";"128400916.2";"173865756.5";"173730501.6";"134707266.8";"187007280.0";"180125293.6";"160111326.6";"165406525.2";"155146779.1";"172511149.8";"166024269.9";"128295686.8";"85726694.0";"61427188.1";"27526734.2";"70480496.6";"57016595.7";"88542499.4";"53976718.0";"79451582.6";"102130280.4";"45038536.9";"127396648.0";"154299039.7";"97058794.0";"51700311.8";"57087814.3";"97717627.8";"80649086.1";"63789750.5";"85814740.7";"81076124.4";"57489402.6";"129053102.6";"167112631.4";"166895208.1";"171651570.4";"167976025.3";"167798347.3";"178595873.3";"163434615.4";"170601204.7";"172784891.1";"151450812.1";"128680126.5";"79122153.0";"50007114.8";"84536251.4";"71769574.1";"95765800.6";"63427796.0";"62286411.5";"46033314.0";"67306458.2";"56250052.2";"129242966.8";"109927343.4";"58083558.3";"54807356.8";"62288553.2";"89431976.2";"124295154.9";"63772368.4";"50612804.2";"57238848.5";"128988941.3";"59153102.5";"175624520.3";"187651419.7";"164613488.6";"179555100.4";"165018688.0";"159920102.8";"172932290.2";"163344699.8";"129775803.8";"170457483.3";"151565074.7";"citrate_443";0;0;0
"32";"914.5";"8187.9";"112897.9";"850640.5";"3863232.4";"7295103.0";"15314444.4";"15619051.3";"14404704.9";"8214613.8";"15410178.4";"14467182.6";"10694464.5";"14873369.3";"17277647.7";"12714525.7";"24314999.2";"13628173.2";"18383506.3";"9245607.3";"11980085.1";"20429643.0";"14288731.7";"8780462.0";"15838652.3";"8179130.7";"24517283.2";"13937084.4";"36444421.5";"29632328.4";"29821747.7";"33427759.5";"33908901.1";"30894540.3";"30528066.6";"33940760.6";"24591895.0";"15108672.9";"18551772.8";"11995053.3";"9085643.8";"10959122.1";"16917646.3";"16660339.3";"9458102.3";"12855166.2";"24765381.8";"15849423.2";"11133012.0";"10919826.5";"9690713.8";"9866865.4";"8950174.3";"20518536.1";"11191820.3";"11993605.6";"12309693.5";"24878735.8";"35142799.0";"35658488.6";"26425010.7";"38484912.4";"36576860.7";"31595907.5";"32537774.6";"30374688.3";"34811609.7";"32911423.5";"24996441.7";"16414184.3";"11378776.1";"5521956.0";"13293729.4";"10674767.7";"17264315.8";"10267144.4";"15647080.8";"19999707.1";"8854779.0";"24887240.8";"30255190.5";"18651869.0";"9735382.1";"10756319.2";"18908969.9";"15566689.1";"11909220.5";"16545597.7";"15841712.3";"10846938.7";"25254445.3";"33079576.4";"33147550.2";"34166152.0";"33333348.7";"33336330.9";"37077933.7";"32395883.3";"34272670.7";"34965383.5";"29587746.0";"25024296.6";"15120024.2";"9483273.3";"16180888.9";"13759808.2";"18460507.9";"11966761.8";"11887427.0";"8978953.3";"13028840.7";"10828953.5";"25304668.4";"21599088.5";"10812128.8";"10239398.8";"11566044.0";"17338022.4";"24920682.4";"12106339.2";"9716780.1";"10842336.0";"25393860.5";"11115346.2";"36194185.7";"39351975.1";"32737055.6";"37200863.4";"32965211.8";"31688569.8";"35532014.2";"32819116.3";"25266585.5";"35037802.5";"29861803.2";"citrate_444";0;0;0
"33";"1306.1";"216118.0";"374167.0";"388421.2";"838115.5";"1390357.1";"2436540.0";"2661943.2";"2325653.5";"1577371.1";"2515703.0";"4745761.8";"4205096.6";"5544333.4";"4237650.6";"3895618.4";"5315551.5";"2397605.0";"3048053.3";"1797529.2";"2102903.0";"3424632.7";"4088934.3";"4253598.3";"3354103.9";"3435584.6";"5166795.4";"3874381.4";"5534053.1";"4715848.8";"5154030.2";"5854778.4";"6456132.0";"5701019.9";"6698771.6";"6084065.0";"5399847.3";"2448962.0";"2958427.4";"2094904.5";"1748102.9";"1922466.7";"4937881.2";"4952370.5";"6659300.2";"5874878.8";"5336339.4";"2644715.5";"2130501.3";"2007282.4";"1708345.5";"1750678.1";"3617172.4";"4391675.5";"2949764.6";"3583936.0";"4637044.1";"5116096.9";"5554701.9";"5480888.7";"4253642.0";"5766667.1";"6239678.0";"6434702.0";"6249532.7";"6017652.6";"6227036.0";"6026815.1";"5510990.2";"2657280.8";"2043911.7";"1134218.3";"2365624.4";"1978759.1";"4295928.2";"5146379.3";"6706738.2";"6241906.3";"6981259.6";"5369613.7";"4830338.4";"3011052.4";"1687531.2";"1956812.1";"2955062.5";"4143434.2";"4485531.7";"4188613.6";"5437187.2";"4901813.4";"5163383.2";"5148779.8";"5115730.5";"5326035.4";"5098669.9";"5177100.5";"7654398.4";"6808356.0";"6542186.7";"6352829.3";"7181858.4";"5133775.3";"2542850.6";"1658636.4";"2695343.7";"2256941.3";"3040271.2";"6798185.6";"7018136.0";"4954311.9";"6279618.0";"5510509.0";"5251101.4";"3548235.8";"1859201.9";"1804826.4";"2046017.7";"2946094.4";"5966944.4";"4053464.2";"5080060.9";"4219450.4";"5243846.5";"3963409.8";"5506147.2";"5954383.5";"5486409.6";"5763498.0";"5192067.4";"6862211.7";"7003189.2";"6525718.5";"5344099.1";"6774643.6";"7209291.3";"citrate_445";0;0;0
"34";"1011.7";"5148.5";"8640.0";"32518.5";"101535.0";"175410.3";"341282.9";"341225.2";"292495.4";"209294.1";"320087.5";"707778.2";"644926.4";"861063.5";"608709.1";"542487.8";"723579.9";"308406.2";"407129.2";"217663.9";"270338.7";"448583.1";"660003.3";"609517.0";"495104.1";"520356.5";"732649.0";"581396.7";"840948.1";"656848.5";"672636.0";"922718.1";"983220.0";"858550.8";"1051314.2";"905983.6";"775735.4";"334294.8";"391665.3";"271053.3";"208494.9";"256041.3";"703916.2";"764693.8";"1054849.3";"948644.5";"760378.3";"342818.2";"236058.0";"251648.4";"210109.7";"231149.1";"549239.8";"631803.1";"436783.9";"529540.9";"715849.0";"747394.6";"783428.6";"817784.5";"560918.9";"887346.1";"825039.8";"902055.8";"948889.0";"899757.6";"991031.2";"911354.7";"767619.9";"365950.0";"252259.7";"137226.8";"288649.2";"234951.6";"636345.7";"845054.4";"1053540.2";"944958.0";"1117880.7";"768901.6";"637696.6";"406861.2";"227530.2";"238961.9";"407590.6";"650276.5";"690388.8";"631196.2";"872475.0";"821114.8";"794571.0";"734966.0";"742011.5";"774843.0";"741891.6";"741471.3";"1277785.4";"1018946.5";"1057972.1";"991944.9";"1213310.1";"767213.3";"339242.9";"216789.8";"346129.3";"283223.7";"392558.8";"1068708.6";"1138740.8";"819918.9";"990030.0";"896200.4";"729053.8";"467946.5";"257067.7";"239963.0";"254438.6";"376019.0";"918718.9";"631625.4";"816879.0";"675791.1";"770178.0";"591729.4";"789167.7";"901450.8";"719177.7";"866761.1";"764023.5";"973756.3";"959792.1";"1055213.4";"784468.4";"1127143.5";"1188945.8";"citrate_446";0;0;0
"35";"1615.3";"8929.4";"12106.8";"3436.5";"1160.3";"3057.5";"16865.6";"13182.3";"14435.8";"14166.9";"4479.8";"45966.1";"25741.2";"52141.8";"31693.0";"44802.3";"27515.3";"8995.2";"8503.8";"15709.4";"11086.7";"5526.4";"42669.3";"30395.1";"23643.6";"29607.6";"12713.1";"28902.3";"413.5";"10099.1";"4076.1";"9051.9";"23872.7";"13011.2";"40979.0";"15073.0";"13110.4";"9493.9";"7625.1";"6811.9";"6720.2";"12133.9";"52630.5";"41436.1";"17308.6";"29578.8";"37318.2";"8996.4";"10145.8";"13784.5";"7717.4";"8907.9";"33969.5";"20193.1";"31057.4";"36021.7";"33966.5";"15531.1";"5722.7";"3937.5";"12934.3";"2141.0";"9963.4";"14965.2";"16128.3";"19432.2";"1215.5";"11869.9";"40768.3";"6190.8";"5445.6";"24794.6";"9909.0";"7263.6";"23830.6";"51363.4";"36639.5";"39110.5";"46739.8";"4914.4";"3246.1";"4568.0";"12740.7";"8446.2";"4112.1";"25902.0";"40429.7";"48132.2";"30808.9";"23227.8";"15027.1";"6785.7";"700.0";"0.0";"3895.0";"13280.8";"14886.2";"30768.7";"3891.4";"15100.2";"38094.7";"32633.5";"7544.9";"7445.0";"12279.8";"6726.0";"12847.9";"30139.3";"32055.7";"36264.9";"35159.0";"35947.2";"29763.9";"11573.2";"9074.8";"12537.3";"13511.3";"10393.4";"39509.6";"39143.5";"46548.3";"55534.0";"36169.5";"30171.5";"7841.2";"4479.7";"11030.9";"3801.3";"4471.6";"18444.5";"22003.4";"27292.0";"31325.4";"42350.7";"39100.5";"citrate_447";0;0;0
"36";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"citrate_448";0;0;0
"37";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"0.0";"citrate_449";0;0;0
"38";"691.2";"3618.2";"443231.5";"3453050.8";"15841811.0";"31924559.8";"66636.5";"61601.6";"87445.8";"85351.3";"189905.6";"114314.4";"68188.9";"100177.6";"106120.2";"131490.0";"88891.4";"35124.2";"56268.7";"49540.4";"66397.2";"55455.0";"25420.8";"68923.2";"25066.5";"20278.4";"120536.0";"27472.7";"50499.2";"62041.3";"50393.5";"61159.9";"81135.4";"50434.7";"50962.9";"61808.4";"137431.8";"156333.4";"131770.8";"158348.9";"102460.6";"137946.4";"84679.8";"117131.7";"112662.1";"158000.7";"158880.5";"131491.5";"80037.4";"66663.4";"86720.2";"110676.2";"27199.6";"69323.8";"69634.2";"117129.2";"125422.1";"200711.1";"119315.1";"282556.5";"87498.6";"45207.9";"71271.5";"178200.3";"126854.8";"85256.4";"170029.7";"171398.6";"248217.5";"298877.3";"279007.8";"141178.8";"280598.0";"262105.4";"192845.8";"225305.8";"344537.2";"451481.9";"158114.9";"262518.9";"235590.4";"121949.7";"206561.0";"117359.5";"306436.8";"102547.6";"41222.5";"213540.3";"88511.0";"152137.5";"315964.6";"170958.0";"218053.8";"222920.0";"269370.3";"348176.8";"147266.1";"116822.4";"264367.2";"138696.0";"147400.8";"359298.1";"607394.1";"559688.0";"453874.8";"517273.8";"496289.6";"473803.1";"323606.8";"407821.6";"264041.0";"293119.8";"415033.6";"207399.4";"127921.8";"125771.5";"337253.3";"204517.0";"392970.1";"227323.8";"113769.7";"129845.6";"457088.0";"214510.7";"316481.3";"213291.2";"220516.0";"220550.4";"241341.8";"181913.0";"208630.9";"359858.2";"513880.0";"290047.6";"301764.0";"oxaloacetate_536";0;0;0
